onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	Unnamed: 36	new_trial_type
-1387277283.5464637	1860.5464637733	n/a	595	71	2750	1860.54646377	stim	stop-signal	12	44577	0.0-7.2-1.2	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2250.0	2.0	2.0	go	target	T	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	0.0	0.0	n/a	500.0	0.0	n/a	ITI
-1387273058.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	13	46942	0.0-7.3-0.3	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387274841.0943186	2750	n/a	1785	71	2750	1785.09431862	stim	stop-signal	14	49694	0.0-7.3-1.3	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	2.0	3.0	go	non-target	B	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	2250.0	1.0	n/a	500.0	1.0	n/a	go_stim
-1387272091.0943186	1785.09431862113	n/a	1785	71	2750	1785.09431862	stim	stop-signal	14	49694	0.0-7.3-1.3	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	2.0	3.0	go	non-target	B	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	2250.0	1.0	n/a	500.0	1.0	n/a	ITI
-1387268018.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	15	51982	0.0-7.4-0.4	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387272598.5855227	2750	n/a	1157	89	2750	4582.58552261	stim	stop-signal	16	54734	0.0-7.4-1.4	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2250.0	2.0	4.0	go	target	T	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	2250.0	1.0	n/a	500.0	1.0	n/a	go_stim
-1387269848.5855227	4582.5855226123904	n/a	1157	89	2750	4582.58552261	stim	stop-signal	16	54734	0.0-7.4-1.4	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2250.0	2.0	4.0	go	target	T	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	2250.0	1.0	n/a	500.0	1.0	n/a	ITI
-1387260180.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	17	59820	0.0-7.5-0.5	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387260396.6406729	2750	n/a	903	89	2750	219.640672966	stim	stop-signal	18	62573	0.0-7.5-1.5	beast_fmri_test	119	60520,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	2.0	5.0	go	target	B	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	2250.0	1.0	n/a	500.0	1.0	n/a	go_stim
-1387257646.6406729	219.640672966159	n/a	903	89	2750	219.640672966	stim	stop-signal	18	62573	0.0-7.5-1.5	beast_fmri_test	119	60520,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	2.0	5.0	go	target	B	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	2250.0	1.0	n/a	500.0	1.0	n/a	ITI
-1387256704.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	19	63296	0.0-7.6-0.6	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387256744.9352946	500.0	n/a	-1	-1	2750	42.935294643	stim	stop-signal	20	66048	0.0-7.6-1.6	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2250.0	2.0	6.0	stop	non-target	D	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	2250.0	0.0	1.0	500.0	0.0	n/a	go_stim
-1387254494.9352946	2250.0	n/a	-1	-1	2750	42.935294643	stim	stop-signal	20	66048	0.0-7.6-1.6	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2250.0	2.0	6.0	stop	non-target	D	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	2250.0	0.0	1.0	500.0	0.0	n/a	stop_stim
-1387253994.9352946	42.935294642962802	n/a	-1	-1	2750	42.935294643	stim	stop-signal	20	66048	0.0-7.6-1.6	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2250.0	2.0	6.0	stop	non-target	D	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	2250.0	0.0	1.0	500.0	0.0	n/a	ITI
-1387253405.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	21	66595	0.0-7.7-0.7	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387253825.1765411	550.0	n/a	-1	-1	2750	422.176541083	stim	stop-signal	22	69347	0.0-7.7-1.7	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2200.0	2.0	7.0	stop	non-target	T	89,Yellow Button	71,Green Button	500.0	550.0	2250.0	2200.0	0.0	1.0	550.0	0.0	n/a	go_stim
-1387251625.1765411	2200.0	n/a	-1	-1	2750	422.176541083	stim	stop-signal	22	69347	0.0-7.7-1.7	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2200.0	2.0	7.0	stop	non-target	T	89,Yellow Button	71,Green Button	500.0	550.0	2250.0	2200.0	0.0	1.0	550.0	0.0	n/a	stop_stim
-1387251075.1765411	422.176541082965	n/a	-1	-1	2750	422.176541083	stim	stop-signal	22	69347	0.0-7.7-1.7	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2200.0	2.0	7.0	stop	non-target	T	89,Yellow Button	71,Green Button	500.0	550.0	2250.0	2200.0	0.0	1.0	550.0	0.0	n/a	ITI
-1387249727.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	23	70273	0.0-7.8-0.8	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387250136.6030142	2750	n/a	2315	71	2750	412.60301424	stim	stop-signal	24	73026	0.0-7.8-1.8	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2150.0	2.0	8.0	go	non-target	P	89,Yellow Button	71,Green Button	500.0	600.0	2250.0	2150.0	1.0	n/a	600.0	1.0	n/a	go_stim
-1387247386.6030142	412.60301424028302	n/a	2315	71	2750	412.60301424	stim	stop-signal	24	73026	0.0-7.8-1.8	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2150.0	2.0	8.0	go	non-target	P	89,Yellow Button	71,Green Button	500.0	600.0	2250.0	2150.0	1.0	n/a	600.0	1.0	n/a	ITI
-1387246057.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	25	73943	0.0-7.9-0.9	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387246301.1382871	2750	n/a	1424	89	2750	246.138287003	stim	stop-signal	26	76695	0.0-7.9-1.9	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2250.0	2.0	9.0	go	target	T	89,Yellow Button	71,Green Button	500.0	600.0	2250.0	2150.0	1.0	n/a	500.0	1.0	n/a	go_stim
-1387243551.1382871	246.138287003275	n/a	1424	89	2750	246.138287003	stim	stop-signal	26	76695	0.0-7.9-1.9	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2250.0	2.0	9.0	go	target	T	89,Yellow Button	71,Green Button	500.0	600.0	2250.0	2150.0	1.0	n/a	500.0	1.0	n/a	ITI
-1387242554.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	27	77446	0.0-7.10-0.10	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387243280.3401296	600.0	n/a	-1	-1	2750	728.340129501	stim	stop-signal	28	80198	0.0-7.10-1.10	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2150.0	2.0	10.0	stop	non-target	V	89,Yellow Button	71,Green Button	500.0	600.0	2250.0	2150.0	0.0	1.0	600.0	0.0	n/a	go_stim
-1387241130.3401296	2150.0	n/a	-1	-1	2750	728.340129501	stim	stop-signal	28	80198	0.0-7.10-1.10	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2150.0	2.0	10.0	stop	non-target	V	89,Yellow Button	71,Green Button	500.0	600.0	2250.0	2150.0	0.0	1.0	600.0	0.0	n/a	stop_stim
-1387240530.3401296	728.34012950085696	n/a	-1	-1	2750	728.340129501	stim	stop-signal	28	80198	0.0-7.10-1.10	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2150.0	2.0	10.0	stop	non-target	V	89,Yellow Button	71,Green Button	500.0	600.0	2250.0	2150.0	0.0	1.0	600.0	0.0	n/a	ITI
-1387238569.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	29	81431	0.0-7.11-0.11	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387239458.936995	2750	n/a	1898	71	2750	891.93699503	stim	stop-signal	30	84183	0.0-7.11-1.11	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2100.0	2.0	11.0	go	non-target	V	89,Yellow Button	71,Green Button	500.0	650.0	2250.0	2100.0	1.0	n/a	650.0	1.0	n/a	go_stim
-1387236708.936995	891.93699503049402	n/a	1898	71	2750	891.93699503	stim	stop-signal	30	84183	0.0-7.11-1.11	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2100.0	2.0	11.0	go	non-target	V	89,Yellow Button	71,Green Button	500.0	650.0	2250.0	2100.0	1.0	n/a	650.0	1.0	n/a	ITI
-1387234420.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	31	85580	0.0-7.12-0.12	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387236120.2468283	2750	n/a	1565	71	2750	1702.24682827	stim	stop-signal	32	88332	0.0-7.12-1.12	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2100.0	2.0	12.0	go	non-target	P	89,Yellow Button	71,Green Button	500.0	650.0	2250.0	2100.0	1.0	n/a	650.0	1.0	n/a	go_stim
-1387233370.2468283	1702.24682827276	n/a	1565	71	2750	1702.24682827	stim	stop-signal	32	88332	0.0-7.12-1.12	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2100.0	2.0	12.0	go	non-target	P	89,Yellow Button	71,Green Button	500.0	650.0	2250.0	2100.0	1.0	n/a	650.0	1.0	n/a	ITI
-1387229460.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	33	90540	0.0-7.13-0.13	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387229798.7775517	500.0	n/a	-1	-1	2750	340.777551548	stim	stop-signal	34	93292	0.0-7.13-1.13	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2250.0	2.0	13.0	stop	target	V	89,Yellow Button	71,Green Button	500.0	650.0	2250.0	2100.0	0.0	1.0	500.0	0.0	n/a	go_stim
-1387227548.7775517	2250.0	n/a	-1	-1	2750	340.777551548	stim	stop-signal	34	93292	0.0-7.13-1.13	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2250.0	2.0	13.0	stop	target	V	89,Yellow Button	71,Green Button	500.0	650.0	2250.0	2100.0	0.0	1.0	500.0	0.0	n/a	stop_stim
-1387227048.7775517	340.777551548286	n/a	-1	-1	2750	340.777551548	stim	stop-signal	34	93292	0.0-7.13-1.13	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2250.0	2.0	13.0	stop	target	V	89,Yellow Button	71,Green Button	500.0	650.0	2250.0	2100.0	0.0	1.0	500.0	0.0	n/a	ITI
-1387225864.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	35	94136	0.0-7.14-0.14	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387227736.5467739	2750	n/a	2087	89	2750	1874.54677379	stim	stop-signal	36	96888	0.0-7.14-1.14	beast_fmri_test	119	96561,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2200.0	2.0	14.0	go	target	P	89,Yellow Button	71,Green Button	550.0	650.0	2200.0	2100.0	1.0	n/a	550.0	1.0	n/a	go_stim
-1387224986.5467739	1874.54677379196	n/a	2087	89	2750	1874.54677379	stim	stop-signal	36	96888	0.0-7.14-1.14	beast_fmri_test	119	96561,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2200.0	2.0	14.0	go	target	P	89,Yellow Button	71,Green Button	550.0	650.0	2200.0	2100.0	1.0	n/a	550.0	1.0	n/a	ITI
-1387220733.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	37	99267	0.0-7.15-0.15	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387221149.8379347	2750	n/a	1677	71	2750	417.837934804	stim	stop-signal	38	102018	0.0-7.15-1.15	beast_fmri_test	119	101321,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2100.0	2.0	15.0	go	non-target	D	89,Yellow Button	71,Green Button	550.0	650.0	2200.0	2100.0	1.0	n/a	650.0	1.0	n/a	go_stim
-1387218399.8379347	417.83793480375198	n/a	1677	71	2750	417.837934804	stim	stop-signal	38	102018	0.0-7.15-1.15	beast_fmri_test	119	101321,/	t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2100.0	2.0	15.0	go	non-target	D	89,Yellow Button	71,Green Button	550.0	650.0	2200.0	2100.0	1.0	n/a	650.0	1.0	n/a	ITI
-1387217059.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	39	102941	0.0-7.16-0.16	beast_fmri_test	119	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387217100.2637453	650.0	n/a	-1	-1	2750	43.2637453536	stim	stop-signal	40	105693	0.0-7.16-1.16	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2100.0	2.0	16.0	stop	non-target	B	89,Yellow Button	71,Green Button	550.0	650.0	2200.0	2100.0	0.0	1.0	650.0	0.0	n/a	go_stim
-1387215000.2637453	2100.0	n/a	-1	-1	2750	43.2637453536	stim	stop-signal	40	105693	0.0-7.16-1.16	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2100.0	2.0	16.0	stop	non-target	B	89,Yellow Button	71,Green Button	550.0	650.0	2200.0	2100.0	0.0	1.0	650.0	0.0	n/a	stop_stim
-1387214350.2637453	43.2637453535703	n/a	-1	-1	2750	43.2637453536	stim	stop-signal	40	105693	0.0-7.16-1.16	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2100.0	2.0	16.0	stop	non-target	B	89,Yellow Button	71,Green Button	550.0	650.0	2200.0	2100.0	0.0	1.0	650.0	0.0	n/a	ITI
-1387213758.0	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	41	106242	0.0-7.17-0.17	beast_fmri_test	119	106082,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
-1387214101.0069649	2750	n/a	1870	71	2750	345.006964975	stim	stop-signal	42	108994	0.0-7.17-1.17	beast_fmri_test	119	n/a	n/a	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	17.0	go	non-target	T	89,Yellow Button	71,Green Button	550.0	700.0	2200.0	2050.0	1.0	n/a	700.0	1.0	n/a	go_stim
