onset	duration	"”text"""	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
25887	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	637246	0.0-13.3-0.3	beast_fmri_test	337	637184,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
25309.292156477342	700.0	n/a	-1	-1	2750	579.707843523	stim	stop-signal	204	639998	0.0-13.3-1.3	beast_fmri_test	337	637866,/,638546,/,639225,/,639904,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2050.0	2.0	3.0	stop	non-target	B	89,Middle Finger	71,Index Finger	600.0	700.0	2150.0	2050.0	0.0	1.0	700.0	n/a	go_stim
27359.292156477342	2050.0	n/a	-1	-1	2750	579.707843523	stim	stop-signal	204	639998	0.0-13.3-1.3	beast_fmri_test	337	637866,/,638546,/,639225,/,639904,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2050.0	2.0	3.0	stop	non-target	B	89,Middle Finger	71,Index Finger	600.0	700.0	2150.0	2050.0	0.0	1.0	700.0	n/a	stop_stim
28059.292156477342	579.707843523	n/a	-1	-1	2750	579.707843523	stim	stop-signal	204	639998	0.0-13.3-1.3	beast_fmri_test	337	637866,/,638546,/,639225,/,639904,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2050.0	2.0	3.0	stop	non-target	B	89,Middle Finger	71,Index Finger	600.0	700.0	2150.0	2050.0	0.0	1.0	700.0	n/a	ITI
29748	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	205	641107	0.0-13.4-0.4	beast_fmri_test	337	640606,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
25996.610225479119	600.0	n/a	-1	-1	2750	3754.38977452	stim	stop-signal	206	643860	0.0-13.4-1.4	beast_fmri_test	337	641263,/,641943,/,642622,/,643303,/,643982,/,644662,/,645342,/,646022,/,646701,/,647381,/	t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2150.0	2.0	4.0	stop	target	P	89,Middle Finger	71,Index Finger	600.0	750.0	2150.0	2050.0	0.0	1.0	600.0	n/a	go_stim
28146.610225479119	2150.0	n/a	-1	-1	2750	3754.38977452	stim	stop-signal	206	643860	0.0-13.4-1.4	beast_fmri_test	337	641263,/,641943,/,642622,/,643303,/,643982,/,644662,/,645342,/,646022,/,646701,/,647381,/	t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2150.0	2.0	4.0	stop	target	P	89,Middle Finger	71,Index Finger	600.0	750.0	2150.0	2050.0	0.0	1.0	600.0	n/a	stop_stim
28746.610225479119	3754.38977452	n/a	-1	-1	2750	3754.38977452	stim	stop-signal	206	643860	0.0-13.4-1.4	beast_fmri_test	337	641263,/,641943,/,642622,/,643303,/,643982,/,644662,/,645342,/,646022,/,646701,/,647381,/	t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2150.0	2.0	4.0	stop	target	P	89,Middle Finger	71,Index Finger	600.0	750.0	2150.0	2050.0	0.0	1.0	600.0	n/a	ITI
36782	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	207	648141	0.0-13.5-0.5	beast_fmri_test	337	648062,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
33550.673978047445	750.0	n/a	725	71	2750	3232.32602195	stim	stop-signal	208	650892	0.0-13.5-1.5	beast_fmri_test	337	648740,/,649421,/,650100,/,650779,/,651460,/,652139,/,652819,/,653499,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2000.0	2.0	5.0	stop	non-target	T	89,Middle Finger	71,Index Finger	650.0	750.0	2150.0	2000.0	0.0	0.0	750.0	n/a	go_stim
35550.673978047445	2000.0	n/a	725	71	2750	3232.32602195	stim	stop-signal	208	650892	0.0-13.5-1.5	beast_fmri_test	337	648740,/,649421,/,650100,/,650779,/,651460,/,652139,/,652819,/,653499,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2000.0	2.0	5.0	stop	non-target	T	89,Middle Finger	71,Index Finger	650.0	750.0	2150.0	2000.0	0.0	0.0	750.0	n/a	stop_stim
36300.673978047445	3232.32602195	n/a	725	71	2750	3232.32602195	stim	stop-signal	208	650892	0.0-13.5-1.5	beast_fmri_test	337	648740,/,649421,/,650100,/,650779,/,651460,/,652139,/,652819,/,653499,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2000.0	2.0	5.0	stop	non-target	T	89,Middle Finger	71,Index Finger	650.0	750.0	2150.0	2000.0	0.0	0.0	750.0	n/a	ITI
43294	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	209	654653	0.0-13.6-0.6	beast_fmri_test	337	654178,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
42601.763240822824	2750.0	n/a	1633	71	2750	693.236759177	stim	stop-signal	210	657404	0.0-13.6-1.6	beast_fmri_test	337	654858,/,655538,/,656217,/,656895,/,657576,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2100.0	2.0	6.0	go	target	P	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2000.0	0.0	n/a	650.0	0.0	go_stim
45351.763240822824	693.236759177	n/a	1633	71	2750	693.236759177	stim	stop-signal	210	657404	0.0-13.6-1.6	beast_fmri_test	337	654858,/,655538,/,656217,/,656895,/,657576,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2100.0	2.0	6.0	go	target	P	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2000.0	0.0	n/a	650.0	0.0	ITI
47267	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	211	658626	0.0-13.7-0.7	beast_fmri_test	337	658256,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
46942.773263724404	2750.0	n/a	1544	71	2750	325.226736276	stim	stop-signal	212	661377	0.0-13.7-1.7	beast_fmri_test	337	658936,/,659614,/,660294,/,660974,/,661655,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2050.0	2.0	7.0	go	non-target	D	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2050.0	1.0	n/a	700.0	1.0	go_stim
49692.773263724404	325.226736276	n/a	1544	71	2750	325.226736276	stim	stop-signal	212	661377	0.0-13.7-1.7	beast_fmri_test	337	658936,/,659614,/,660294,/,660974,/,661655,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2050.0	2.0	7.0	go	non-target	D	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2050.0	1.0	n/a	700.0	1.0	ITI
50873	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	213	662232	0.0-13.8-0.8	beast_fmri_test	337	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
50199.737972295145	2750.0	n/a	1454	71	2750	674.262027705	stim	stop-signal	214	664983	0.0-13.8-1.8	beast_fmri_test	337	662335,/,663014,/,663692,/,664373,/,665052,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	8.0	go	non-target	T	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2050.0	1.0	n/a	700.0	1.0	go_stim
52949.737972295145	674.262027705	n/a	1454	71	2750	674.262027705	stim	stop-signal	214	664983	0.0-13.8-1.8	beast_fmri_test	337	662335,/,663014,/,663692,/,664373,/,665052,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	8.0	go	non-target	T	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2050.0	1.0	n/a	700.0	1.0	ITI
54827	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	215	666186	0.0-13.9-0.9	beast_fmri_test	337	665731,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
54335.691275295685	700.0	n/a	705	89	2750	493.308724704	stim	stop-signal	216	668938	0.0-13.9-1.9	beast_fmri_test	337	666412,/,667092,/,667772,/,668451,/,669130,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	2.0	9.0	stop	non-target	P	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2050.0	0.0	0.0	700.0	n/a	go_stim
56385.691275295685	2050.0	n/a	705	89	2750	493.308724704	stim	stop-signal	216	668938	0.0-13.9-1.9	beast_fmri_test	337	666412,/,667092,/,667772,/,668451,/,669130,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	2.0	9.0	stop	non-target	P	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2050.0	0.0	0.0	700.0	n/a	stop_stim
57085.691275295685	493.308724704	n/a	705	89	2750	493.308724704	stim	stop-signal	216	668938	0.0-13.9-1.9	beast_fmri_test	337	666412,/,667092,/,667772,/,668451,/,669130,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	2.0	9.0	stop	non-target	P	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2050.0	0.0	0.0	700.0	n/a	ITI
58599	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	217	669958	0.0-13.10-0.10	beast_fmri_test	337	669809,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
58216.756265999167	2750.0	n/a	1232	71	2750	385.243734001	stim	stop-signal	218	672711	0.0-13.10-1.10	beast_fmri_test	337	670490,/,671170,/,671849,/,672529,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2100.0	2.0	10.0	go	non-target	D	89,Middle Finger	71,Index Finger	650.0	650.0	2100.0	2100.0	1.0	n/a	650.0	1.0	go_stim
60966.756265999167	385.243734001	n/a	1232	71	2750	385.243734001	stim	stop-signal	218	672711	0.0-13.10-1.10	beast_fmri_test	337	670490,/,671170,/,671849,/,672529,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2100.0	2.0	10.0	go	non-target	D	89,Middle Finger	71,Index Finger	650.0	650.0	2100.0	2100.0	1.0	n/a	650.0	1.0	ITI
62266	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	219	673625	0.0-13.11-0.11	beast_fmri_test	337	673208,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
61684.656154385419	2750.0	n/a	1252	89	2750	583.343845615	stim	stop-signal	220	676377	0.0-13.11-1.11	beast_fmri_test	337	673888,/,674570,/,675248,/,675928,/,676608,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2100.0	2.0	11.0	go	target	P	89,Middle Finger	71,Index Finger	650.0	650.0	2100.0	2100.0	1.0	n/a	650.0	1.0	go_stim
64434.656154385419	583.343845615	n/a	1252	89	2750	583.343845615	stim	stop-signal	220	676377	0.0-13.11-1.11	beast_fmri_test	337	673888,/,674570,/,675248,/,675928,/,676608,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2100.0	2.0	11.0	go	target	P	89,Middle Finger	71,Index Finger	650.0	650.0	2100.0	2100.0	1.0	n/a	650.0	1.0	ITI
66130	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	221	677489	0.0-13.12-0.12	beast_fmri_test	337	677288,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
65934.752156758448	2750.0	n/a	1321	71	2750	195.247843242	stim	stop-signal	222	680239	0.0-13.12-1.12	beast_fmri_test	337	677967,/,678646,/,679326,/,680006,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2100.0	2.0	12.0	go	non-target	B	89,Middle Finger	71,Index Finger	650.0	650.0	2100.0	2100.0	1.0	n/a	650.0	1.0	go_stim
68684.752156758448	195.247843242	n/a	1321	71	2750	195.247843242	stim	stop-signal	222	680239	0.0-13.12-1.12	beast_fmri_test	337	677967,/,678646,/,679326,/,680006,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2100.0	2.0	12.0	go	non-target	B	89,Middle Finger	71,Index Finger	650.0	650.0	2100.0	2100.0	1.0	n/a	650.0	1.0	ITI
69605	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	223	680964	0.0-13.13-0.13	beast_fmri_test	337	680686,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
69503.375081119826	2750.0	n/a	1335	89	2750	103.62491888	stim	stop-signal	224	683716	0.0-13.13-1.13	beast_fmri_test	337	681365,/,682045,/,682726,/,683404,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2100.0	2.0	13.0	go	target	P	89,Middle Finger	71,Index Finger	650.0	650.0	2100.0	2100.0	1.0	n/a	650.0	1.0	go_stim
72253.375081119826	103.62491888	n/a	1335	89	2750	103.62491888	stim	stop-signal	224	683716	0.0-13.13-1.13	beast_fmri_test	337	681365,/,682045,/,682726,/,683404,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2100.0	2.0	13.0	go	target	P	89,Middle Finger	71,Index Finger	650.0	650.0	2100.0	2100.0	1.0	n/a	650.0	1.0	ITI
73018	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	225	684377	0.0-13.14-0.14	beast_fmri_test	337	684083,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
70952.362487508333	650.0	n/a	-1	-1	2750	2067.63751249	stim	stop-signal	226	687129	0.0-13.14-1.14	beast_fmri_test	337	684763,/,685444,/,686124,/,686803,/,687483,/,688162,/,688842,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2100.0	2.0	14.0	stop	non-target	T	89,Middle Finger	71,Index Finger	650.0	650.0	2100.0	2100.0	0.0	1.0	650.0	n/a	go_stim
73052.362487508333	2100.0	n/a	-1	-1	2750	2067.63751249	stim	stop-signal	226	687129	0.0-13.14-1.14	beast_fmri_test	337	684763,/,685444,/,686124,/,686803,/,687483,/,688162,/,688842,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2100.0	2.0	14.0	stop	non-target	T	89,Middle Finger	71,Index Finger	650.0	650.0	2100.0	2100.0	0.0	1.0	650.0	n/a	stop_stim
73702.362487508333	2067.63751249	n/a	-1	-1	2750	2067.63751249	stim	stop-signal	226	687129	0.0-13.14-1.14	beast_fmri_test	337	684763,/,685444,/,686124,/,686803,/,687483,/,688162,/,688842,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2100.0	2.0	14.0	stop	non-target	T	89,Middle Finger	71,Index Finger	650.0	650.0	2100.0	2100.0	0.0	1.0	650.0	n/a	ITI
78365	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	227	689724	0.0-13.15-0.15	beast_fmri_test	337	689522,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
78363.652839033399	2750.0	n/a	1237	71	2750	2.34716096661	stim	stop-signal	228	692475	0.0-13.15-1.15	beast_fmri_test	337	690201,/,690881,/,691560,/,692240,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2050.0	2.0	15.0	go	non-target	D	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2050.0	1.0	n/a	700.0	1.0	go_stim
81113.652839033399	2.34716096661	n/a	1237	71	2750	2.34716096661	stim	stop-signal	228	692475	0.0-13.15-1.15	beast_fmri_test	337	690201,/,690881,/,691560,/,692240,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2050.0	2.0	15.0	go	non-target	D	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2050.0	1.0	n/a	700.0	1.0	ITI
81647	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	229	693006	0.0-13.16-0.16	beast_fmri_test	337	692920,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
80941.204607001622	2750.0	n/a	1597	71	2750	706.795392998	stim	stop-signal	230	695757	0.0-13.16-1.16	beast_fmri_test	337	693600,/,694280,/,694958,/,695637,/,696317,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2050.0	2.0	16.0	go	non-target	V	89,Middle Finger	71,Index Finger	650.0	700.0	2100.0	2050.0	1.0	n/a	700.0	1.0	go_stim
